90.3298;107.845;2.44356
90.3384;107.832;2.44266
90.351;107.814;2.44104
90.3677;107.791;2.43852
90.3882;107.765;2.43494
90.4125;107.736;2.43014
90.4405;107.704;2.42397
90.4721;107.67;2.4163
90.5072;107.635;2.407
90.5457;107.599;2.39594
90.5875;107.563;2.38303
90.6326;107.528;2.36816
90.6808;107.493;2.35125
90.7321;107.459;2.33224
90.7863;107.427;2.31104
90.8434;107.396;2.28762
90.9033;107.368;2.26194
90.9659;107.342;2.23395
91.0311;107.319;2.20366
91.0988;107.298;2.17104
91.1689;107.28;2.13611
91.2413;107.266;2.09886
91.3159;107.254;2.05934
91.3926;107.247;2.01755
91.4713;107.242;1.97355
91.5519;107.241;1.92738
91.6342;107.244;1.8791
91.7183;107.25;1.82876
91.8039;107.259;1.77643
91.8909;107.272;1.7222
91.9793;107.289;1.66612
92.069;107.309;1.6083
92.1597;107.332;1.54881
92.2515;107.359;1.48775
92.3442;107.389;1.42521
92.4376;107.422;1.36129
92.5318;107.457;1.2961
92.6266;107.496;1.22973
92.7218;107.538;1.1623
92.8174;107.582;1.0939
92.9132;107.628;1.02464
93.0092;107.677;0.954646
93.1053;107.728;0.884014
93.2013;107.781;0.812858
93.2972;107.837;0.741292
93.3928;107.894;0.669426
93.4881;107.952;0.597375
93.583;108.012;0.525252
93.6773;108.074;0.453169
93.771;108.137;0.381241
93.864;108.2;0.309582
93.9562;108.265;0.238305
94.0474;108.33;0.167526
94.1377;108.396;0.0973589
94.2269;108.463;0.0279178
94.3149;108.529;-0.040682
94.4017;108.596;-0.108326
94.4871;108.663;-0.174898
94.571;108.73;-0.240285
94.6534;108.796;-0.30437
94.7343;108.862;-0.36704
94.8134;108.928;-0.428178
94.8907;108.993;-0.487672
94.9662;109.057;-0.545407
95.0398;109.12;-0.60127
95.1113;109.182;-0.655148
95.1807;109.242;-0.706932
95.2479;109.301;-0.756512
95.3129;109.359;-0.803779
95.3755;109.415;-0.84863
95.4358;109.47;-0.89096
95.4935;109.522;-0.930671
95.5487;109.573;-0.967666
95.6014;109.621;-1.00185
95.6513;109.668;-1.03314
95.6986;109.712;-1.06146
95.743;109.753;-1.08671
95.7847;109.793;-1.10884
95.8235;109.829;-1.12778
95.8595;109.863;-1.14346
95.8925;109.895;-1.15583
95.9226;109.924;-1.16486
95.9497;109.95;-1.17049
95.9739;109.973;-1.17271
95.9951;109.993;-1.17149
96.0134;110.011;-1.16682
96.0287;110.025;-1.15868
96.041;110.037;-1.14709
96.0504;110.046;-1.13204
96.057;110.051;-1.11356
96.0606;110.054;-1.09166
96.0615;110.054;-1.06639
96.0596;110.051;-1.03776
96.055;110.046;-1.00584
96.0477;110.037;-0.970658
96.0378;110.026;-0.932274
96.0254;110.012;-0.890744
96.0105;109.996;-0.846128
95.9932;109.976;-0.798492
95.9736;109.954;-0.7479
95.9518;109.93;-0.694423
95.9278;109.903;-0.638129
95.9017;109.874;-0.579091
95.8737;109.842;-0.517378
95.8438;109.808;-0.453061
95.8121;109.772;-0.386209
95.7787;109.734;-0.31689
95.7436;109.693;-0.24517
95.7071;109.651;-0.171111
95.6691;109.606;-0.0947728
95.6297;109.56;-0.0162101
95.5892;109.512;0.0645259
95.5474;109.461;0.147389
95.5046;109.409;0.232338
95.4609;109.355;0.319339
95.4162;109.3;0.408363
95.3708;109.242;0.499387
95.3247;109.183;0.592397
95.278;109.123;0.687386
95.2307;109.061;0.784352
95.183;108.997;0.883305
95.135;108.931;0.984262
95.0867;108.864;1.08725
95.0382;108.795;1.19229
94.9895;108.724;1.29945
94.9409;108.652;1.40876
94.8923;108.578;1.52029
94.8439;108.502;1.63411
94.7956;108.425;1.7503
94.7477;108.346;1.86894
94.7001;108.264;1.99014
94.6529;108.181;2.11401
94.6062;108.096;2.24065
94.5601;108.009;2.37019
94.5147;107.919;2.50275
94.4699;107.828;2.63848
94.426;107.734;2.77752
94.3829;107.637;2.92001
94.3406;107.538;3.0661
94.2994;107.437;3.21595
94.2592;107.333;3.36971
94.2201;107.226;3.52755
94.1821;107.116;3.68961
94.1453;107.003;3.85606
94.1097;106.887;4.02703
94.0755;106.768;4.20269
94.0426;106.646;4.38316
94.0111;106.52;4.56858
93.981;106.391;4.75907
93.9523;106.258;4.95474
93.9252;106.122;5.1557
93.8996;105.983;5.36203
93.8756;105.839;5.57381
93.8531;105.692;5.79108
93.8322;105.542;6.0139
93.8129;105.387;6.24229
93.7953;105.229;6.47626
93.7793;105.067;6.71579
93.7649;104.902;6.96087
93.7522;104.733;7.21144
93.7411;104.56;7.46745
93.7316;104.384;7.72882
93.7237;104.204;7.99545
93.7174;104.021;8.26723
93.7127;103.834;8.54403
93.7096;103.644;8.82572
93.708;103.451;9.11215
93.7079;103.255;9.40314
93.7093;103.056;9.69851
93.7122;102.854;9.9981
93.7165;102.65;10.3017
93.7221;102.443;10.6091
93.7292;102.233;10.9201
93.7376;102.022;11.2345
93.7473;101.808;11.552
93.7582;101.592;11.8725
93.7704;101.374;12.1958
93.7837;101.154;12.5215
93.7982;100.933;12.8495
93.8139;100.71;13.1796
93.8306;100.487;13.5116
93.8483;100.261;13.8452
93.8671;100.035;14.1802
93.8869;99.8079;14.5165
93.9076;99.5798;14.8538
93.9292;99.351;15.1919
93.9518;99.1215;15.5307
93.9752;98.8916;15.8701
93.9995;98.6611;16.2097
94.0246;98.4303;16.5495
94.0505;98.1992;16.8894
94.0772;97.9679;17.2292
94.1047;97.7365;17.5687
94.133;97.5049;17.9079
94.162;97.2732;18.2466
94.1918;97.0415;18.5848
