9.151150060473985093e+01,1.163452146462308860e+02,2.759705634181514711e+01
9.085900795792178997e+01,1.159290007984756699e+02,2.712072479107110823e+01
9.021524100222059417e+01,1.155247178850808467e+02,2.664858543660303880e+01
8.972680420342601337e+01,1.152307051246377654e+02,2.630350718112092423e+01
8.944041808239890656e+01,1.150584711626057413e+02,2.613204982497221351e+01
8.925214243164886341e+01,1.149264870845190813e+02,2.604455823966745243e+01
8.909148539691761925e+01,1.148134263234872492e+02,2.597503977971635081e+01
8.894827258655885771e+01,1.147345205078003971e+02,2.591260344257726089e+01
8.881877639310077654e+01,1.146784317682942600e+02,2.586576245972280930e+01
8.869651603169083387e+01,1.146286705440339233e+02,2.583871989131572278e+01
8.856157811482877662e+01,1.145656193606450017e+02,2.580985756227331862e+01
8.841384914194885880e+01,1.144924926889713817e+02,2.577595313658594378e+01
8.824755181359947187e+01,1.144035897587196189e+02,2.574466686816494487e+01
8.804278126385415248e+01,1.142736474555192530e+02,2.570621236970907120e+01
8.780138586011410951e+01,1.141078997919580331e+02,2.568273934304794182e+01
8.749886858507923648e+01,1.138894361832528546e+02,2.567408358645909772e+01
8.713435667039269106e+01,1.136162279706216367e+02,2.568381062693953254e+01
8.668908405968309694e+01,1.132617833920365200e+02,2.570358011491777717e+01
8.615326432320041761e+01,1.128205826244775238e+02,2.575054357125583238e+01
8.552909789595896939e+01,1.122933092619231132e+02,2.582311636321995962e+01
8.479852939074417861e+01,1.116434501651012852e+02,2.590761794390038375e+01
8.394258013769079696e+01,1.108418136204273452e+02,2.599611665501344859e+01
8.297033499010733237e+01,1.099059303018030533e+02,2.610822598185791676e+01
8.186650282289286906e+01,1.088093170616656238e+02,2.624726520358727200e+01
8.063269682221287837e+01,1.075299220339374671e+02,2.642549825823718379e+01
7.927348671997957297e+01,1.060709225813000387e+02,2.664591986031455662e+01
7.780008460749259314e+01,1.044376043586874658e+02,2.689792279240916173e+01
7.624377812219682937e+01,1.026428410597264218e+02,2.719198619310282083e+01
7.459025072004145329e+01,1.006637973504466430e+02,2.753956669663873313e+01
7.285198740307006915e+01,9.852735505663061133e+01,2.794959203367139011e+01
7.105283903869914752e+01,9.627494236021065888e+01,2.841657756518760181e+01
6.918377649961207965e+01,9.389526292547949993e+01,2.893881028326491034e+01
6.725003151366924214e+01,9.140530491101760902e+01,2.953004871436063183e+01
6.526240326002609038e+01,8.884252263850412135e+01,3.021759903178973161e+01
6.322127372363297582e+01,8.620897865471826549e+01,3.100483371574773628e+01
6.112740935717818047e+01,8.349009730190051926e+01,3.190333934595130216e+01
5.898444007041504733e+01,8.069392388069771016e+01,3.293934893777680628e+01
5.678908185806859166e+01,7.783581773603826548e+01,3.409929934904011617e+01
5.456873034613236939e+01,7.493700798463054014e+01,3.536496470245138113e+01
5.232991944516449934e+01,7.199716844339883437e+01,3.672216169013819353e+01
5.008302087873761366e+01,6.902913578222572255e+01,3.815488803490749348e+01
4.797584265846906959e+01,6.646010527298719239e+01,3.982822810785194889e+01
4.639369943498370930e+01,6.421519728482796552e+01,4.174623034196483928e+01
