8.954084126880586325e+01,1.204015878072842440e+02,2.668576898455783208e+01
8.889515693061963475e+01,1.197850549425581335e+02,2.613896822244502260e+01
8.825783859818173482e+01,1.191763479139978443e+02,2.561198052894217625e+01
8.770754514598895923e+01,1.186555611651250501e+02,2.518160116248003533e+01
8.730844534004936008e+01,1.182948058560859721e+02,2.489641255405702225e+01
8.701314147409019029e+01,1.180411726315980019e+02,2.470805424093601133e+01
8.671656182077346386e+01,1.177653264003358515e+02,2.455037395690178670e+01
8.638604880974730804e+01,1.174263655666902224e+02,2.439516695285852776e+01
8.604193247302652026e+01,1.170515514438155122e+02,2.426152614058502621e+01
8.564189331874784727e+01,1.165953558738527960e+02,2.414735356557889290e+01
8.515367833550632781e+01,1.160198143377146778e+02,2.404858539721512756e+01
8.459240808232931386e+01,1.153450945004381083e+02,2.396491893824991593e+01
8.394554468842578387e+01,1.145637712667783177e+02,2.388742260703379472e+01
8.319292238865298827e+01,1.136523568036976428e+02,2.381102210505747507e+01
8.234342765546756482e+01,1.126216564367912838e+02,2.374800640204260915e+01
8.140024254531627435e+01,1.114740244401286873e+02,2.370410206471508729e+01
8.035200541456737255e+01,1.101896721161027557e+02,2.367784803959436601e+01
7.920400519106908632e+01,1.087651467705849626e+02,2.367592504542299281e+01
7.797219443163633912e+01,1.072073069735701978e+02,2.371404243748628460e+01
7.665550712197757832e+01,1.055118691532413351e+02,2.379712662265723111e+01
7.525850682670278502e+01,1.036877701086562240e+02,2.392223131478109366e+01
7.380018373128896769e+01,1.017454559277840076e+02,2.410522197731689431e+01
7.228095058731825873e+01,9.967901798342769837e+01,2.437771293619264057e+01
7.069075223662217411e+01,9.747350560795322849e+01,2.476883368500826776e+01
6.904579562365594825e+01,9.514654501431664357e+01,2.526419771312371410e+01
6.736683444164691537e+01,9.272646223226571749e+01,2.584131766135384467e+01
6.565245895835695933e+01,9.022109810540284514e+01,2.648507175317282147e+01
6.390701672288185620e+01,8.764160997856950530e+01,2.719462951554011809e+01
6.215062990338714144e+01,8.500462450216620880e+01,2.796379953272650454e+01
6.038881600760406343e+01,8.230752092154327215e+01,2.879678531960634658e+01
5.861628712643597794e+01,7.956495865594189354e+01,2.969641316889758897e+01
5.684734265582777368e+01,7.681668097641072279e+01,3.064669918308908336e+01
5.510164718083635904e+01,7.407564368746379557e+01,3.163340037279517958e+01
5.337888642141275852e+01,7.133426378049297512e+01,3.263452562738158491e+01
5.168562635622085821e+01,6.860987350751842939e+01,3.363768785394166372e+01
5.003785548958611429e+01,6.592224951976729130e+01,3.464972688252003508e+01
4.842956366348251152e+01,6.325890794218689450e+01,3.567260484597419889e+01
4.686488347260974763e+01,6.063053860210572310e+01,3.667537822513234858e+01
4.536400479775349481e+01,5.807681262862097782e+01,3.762802130773875575e+01
4.391873108895796918e+01,5.559768669731098356e+01,3.853685227297348348e+01
4.253194484075924464e+01,5.318077407705775528e+01,3.939960209672324254e+01
4.123006197505480230e+01,5.083670482982712002e+01,4.016676295586867695e+01
