X,Y,Z
-0.6160608434013122,0.23249999999999996,-0.09832800153236501
-0.6155167940689495,0.23249999999999996,-0.09561855253105031
-0.6149882815661136,0.23249999999999996,-0.09299741382578039
-0.6146484952218475,0.23249999999999996,-0.091266929338819
-0.614532297473549,0.23249999999999996,-0.09058119368077708
-0.6144695696998599,0.23249999999999996,-0.09042626478228491
-0.6143372570279564,0.23249999999999996,-0.09053557549500643
-0.6141015171681954,0.23249999999999996,-0.09093904141628681
-0.6137994087561656,0.23249999999999996,-0.09160789445868714
-0.6135127616840561,0.23249999999999996,-0.09234367071889452
-0.6133108304491979,0.23249999999999996,-0.09301488134192784
-0.6131691587793511,0.23249999999999996,-0.09365991816064176
-0.6130254003805411,0.23249999999999996,-0.09425429377870614
-0.6128486669254435,0.23249999999999996,-0.0948049814643854
-0.6126455488060223,0.23249999999999996,-0.09533481987890166
-0.6124089290219537,0.23249999999999996,-0.09578994252452386
-0.61213525798204,0.23249999999999996,-0.09612406159792725
-0.6118704528507031,0.23249999999999996,-0.0963145002542469
-0.6116668200495372,0.23249999999999996,-0.09629837138682801
-0.6115402066215229,0.23249999999999996,-0.09603675392827196
-0.6114763197110344,0.23249999999999996,-0.09554521626587359
-0.6114467606739162,0.23249999999999996,-0.09484177657583484
-0.6114449175488886,0.23249999999999996,-0.09393917661021742
-0.6114739895685324,0.23249999999999996,-0.09284624514846693
-0.6114624881062826,0.23249999999999996,-0.0915934817461903
-0.6113550521578596,0.23249999999999996,-0.09019713471634697
-0.6111682882621938,0.23249999999999996,-0.0886275282118601
-0.6108992438247626,0.23249999999999996,-0.08686872482246691
-0.6105135941227723,0.23249999999999996,-0.08493801294052183
-0.6099079519978468,0.23249999999999996,-0.08291496622408609
-0.609000542067277,0.23249999999999996,-0.08091178873447329
-0.6078821849982857,0.23249999999999998,-0.07886460259921267
-0.6066605709609056,0.23249999999999998,-0.07659153057143211
-0.6052844858414455,0.23249999999999998,-0.07410449804355722
-0.6036983519862156,0.23249999999999998,-0.07142921466572771
-0.6019097836002452,0.23249999999999998,-0.0684913628871011
-0.5999948271443754,0.23249999999999998,-0.06522739563845537
-0.5979883482226049,0.23249999999999998,-0.06167860015440291
-0.5957661492193926,0.23249999999999998,-0.05789247613476714
-0.5932437797749284,0.23249999999999998,-0.0538872400062968
-0.5904468571182944,0.23249999999999998,-0.04973456432771202
-0.5872310287312483,0.23249999999999998,-0.04555997962992664
-0.5836124479259821,0.23249999999999998,-0.041368189356462665
-0.5799058850425964,0.23249999999999998,-0.0368375863645376
-0.5762881935838443,0.23249999999999998,-0.031592030450217815
-0.5727099433606462,0.23249999999999998,-0.0256856256679156
-0.5691599661765567,0.23249999999999998,-0.019216029605614943
-0.5655169756692469,0.23249999999999998,-0.012240038169267733
-0.5619253398680136,0.23249999999999998,-0.004487846333378481
-0.5587386134309591,0.23249999999999998,0.004445776912375687
-0.5561805765119447,0.23249999999999998,0.014871422718290422
-0.5536439750337816,0.23249999999999998,0.026260199662321
-0.5503869846283191,0.23249999999999998,0.0377490891780347
-0.5461831757080039,0.23249999999999998,0.04885862166303209
-0.5413717773054028,0.23249999999999998,0.059851040162960736
-0.5362163550415335,0.23249999999999998,0.0708064400803799
-0.5308906241722605,0.23249999999999998,0.08147978459462424
-0.5253805923416718,0.23249999999999998,0.09177530465075297
-0.5195837184143154,0.23249999999999998,0.1018215100841149
-0.5133821643267387,0.23249999999999998,0.11162439398811734
-0.506973227522495,0.23249999999999998,0.12127806183797936
-0.5005909043665655,0.23249999999999998,0.13086401555019644
-0.4942527064966093,0.23249999999999998,0.14019598983620646
-0.48790067683769095,0.23249999999999998,0.14918814099488634
-0.4815704536332915,0.23249999999999998,0.15811160064605267
-0.47562438575877497,0.23249999999999998,0.16742809805065587
-0.47030136825358293,0.23249999999999998,0.1774077281860858
-0.4653540969656898,0.23249999999999998,0.18789740378092928
-0.46052165068234496,0.23249999999999998,0.19876669966876165
-0.4556318478267466,0.23249999999999998,0.20991010124991064
-0.45070256748448606,0.23249999999999998,0.22087158554693942
-0.44581964663991114,0.23249999999999998,0.23130133245084772
-0.4409196384930749,0.23249999999999998,0.2415419106684439
-0.43587768921008196,0.23249999999999998,0.2516503679803732
-0.43084031072805806,0.23249999999999998,0.26141999513044145
-0.42599680355199676,0.23249999999999998,0.27082853482639885
-0.42122856244144313,0.2325,0.27991961337793775
-0.416541340033637,0.2325,0.2885817740261603
-0.4121420237473755,0.2325,0.2967344752197544
-0.40808291174056455,0.2325,0.30441202275494916
-0.40430554795362317,0.2325,0.3117083712589742
-0.40080054046602304,0.2325,0.3186555585584413
-0.3977264511107107,0.2325,0.3250947211116335
-0.3951726775363481,0.2325,0.33101950034795025
-0.39328111867347887,0.2325,0.3363307780270063
-0.39230467897396004,0.2325,0.34076699598589916
-0.39225990121955623,0.2325,0.3443782971875664
-0.39324579016039085,0.2325,0.34721008146198906
-0.395368807668391,0.2325,0.3491930523921031
-0.39824373332910123,0.2325,0.3506930543192213
-0.4015369513065353,0.2325,0.35209269565632273
-0.40526623523841815,0.2325,0.3532997915041739
-0.40935273000817446,0.2325,0.3542709935077794
-0.41387201863005846,0.2325,0.35496927715861754
-0.4186926480605388,0.2325,0.35528664710715735
-0.42349368686816313,0.2325,0.35531981639808763
-0.42815065597349444,0.2325,0.35502972053793536
-0.4326405051605156,0.2325,0.3544115241104721
-0.43689170115648507,0.2325,0.353929607201691
-0.440989377854766,0.2325,0.3536787363378673
-0.4450959462069265,0.2325,0.3531384306694636
-0.44926953060768593,0.2325,0.3519306427186528
-0.4534641348859915,0.2325,0.350076641801898
-0.4576195748359952,0.2325,0.3477263815580135
-0.46172373752976115,0.23249999999999998,0.34478385019699714
