-0.407706;2.8921e-16;-0.368649
-0.407286;2.89081e-16;-0.368717
-0.406671;2.88897e-16;-0.368819
-0.405869;2.88662e-16;-0.368957
-0.404888;2.88381e-16;-0.369131
-0.403737;2.88059e-16;-0.36934
-0.402423;2.87701e-16;-0.369585
-0.400953;2.87311e-16;-0.369864
-0.399334;2.86891e-16;-0.370179
-0.397573;2.86447e-16;-0.370528
-0.395676;2.85981e-16;-0.370911
-0.39365;2.85497e-16;-0.371327
-0.391499;2.84997e-16;-0.371775
-0.38923;2.84484e-16;-0.372255
-0.386848;2.83962e-16;-0.372764
-0.384359;2.83431e-16;-0.373304
-0.381769;2.82896e-16;-0.373871
-0.379081;2.82356e-16;-0.374465
-0.376301;2.81815e-16;-0.375085
-0.373435;2.81274e-16;-0.37573
-0.370487;2.80735e-16;-0.376397
-0.367461;2.80199e-16;-0.377087
-0.364362;2.79668e-16;-0.377796
-0.361196;2.79142e-16;-0.378524
-0.357966;2.78622e-16;-0.379269
-0.354676;2.7811e-16;-0.380029
-0.351332;2.77606e-16;-0.380803
-0.347936;2.7711e-16;-0.38159
-0.344494;2.76625e-16;-0.382388
-0.34101;2.76149e-16;-0.383195
-0.337487;2.75683e-16;-0.384009
-0.333929;2.75228e-16;-0.38483
-0.33034;2.74783e-16;-0.385655
-0.326724;2.74349e-16;-0.386484
-0.323085;2.73927e-16;-0.387314
-0.319426;2.73515e-16;-0.388145
-0.31575;2.73114e-16;-0.388974
-0.312061;2.72724e-16;-0.389801
-0.308362;2.72344e-16;-0.390624
-0.304657;2.71975e-16;-0.391442
-0.300948;2.71616e-16;-0.392254
-0.297239;2.71268e-16;-0.393059
-0.293532;2.70929e-16;-0.393855
-0.28983;2.70599e-16;-0.394642
-0.286137;2.70278e-16;-0.395418
-0.282454;2.69966e-16;-0.396182
-0.278784;2.69662e-16;-0.396934
-0.275131;2.69366e-16;-0.397673
-0.271495;2.69078e-16;-0.398398
-0.267881;2.68796e-16;-0.399108
-0.264289;2.68521e-16;-0.399802
-0.260722;2.68252e-16;-0.40048
-0.257183;2.67989e-16;-0.401141
-0.253673;2.67731e-16;-0.401785
-0.250194;2.67477e-16;-0.40241
-0.246749;2.67228e-16;-0.403017
-0.243339;2.66982e-16;-0.403604
-0.239965;2.66739e-16;-0.404172
-0.236631;2.66499e-16;-0.404719
-0.233336;2.66261e-16;-0.405246
-0.230084;2.66024e-16;-0.405752
-0.226875;2.65789e-16;-0.406237
-0.223711;2.65554e-16;-0.4067
-0.220594;2.65319e-16;-0.407141
-0.217525;2.65083e-16;-0.407559
-0.214505;2.64847e-16;-0.407955
-0.211536;2.64608e-16;-0.408328
-0.208618;2.64368e-16;-0.408678
-0.205753;2.64125e-16;-0.409005
-0.202943;2.63879e-16;-0.409307
-0.200187;2.63629e-16;-0.409587
-0.197488;2.63375e-16;-0.409842
-0.194846;2.63116e-16;-0.410073
-0.192262;2.62853e-16;-0.41028
-0.189737;2.62584e-16;-0.410463
-0.187271;2.62309e-16;-0.410621
-0.184865;2.62028e-16;-0.410755
-0.18252;2.6174e-16;-0.410865
-0.180235;2.61446e-16;-0.410951
-0.178013;2.61144e-16;-0.411012
-0.175852;2.60834e-16;-0.41105
-0.173753;2.60517e-16;-0.411063
-0.171717;2.60192e-16;-0.411053
-0.169743;2.59858e-16;-0.41102
-0.16783;2.59517e-16;-0.410963
-0.16598;2.59167e-16;-0.410883
-0.164192;2.58808e-16;-0.41078
-0.162465;2.58441e-16;-0.410655
-0.160799;2.58065e-16;-0.410508
-0.159194;2.5768e-16;-0.41034
-0.157648;2.57287e-16;-0.410151
-0.156162;2.56886e-16;-0.40994
-0.154735;2.56476e-16;-0.40971
-0.153365;2.56058e-16;-0.40946
-0.152053;2.55632e-16;-0.409191
-0.150796;2.55198e-16;-0.408903
-0.149595;2.54756e-16;-0.408597
-0.148447;2.54307e-16;-0.408273
-0.147353;2.5385e-16;-0.407933
-0.14631;2.53386e-16;-0.407576
-0.145318;2.52916e-16;-0.407203
-0.144376;2.52439e-16;-0.406815
-0.143482;2.51956e-16;-0.406412
-0.142636;2.51467e-16;-0.405995
-0.141836;2.50972e-16;-0.405564
-0.14108;2.50472e-16;-0.405121
-0.140368;2.49967e-16;-0.404664
-0.139698;2.49457e-16;-0.404196
-0.13907;2.48942e-16;-0.403716
-0.138482;2.48423e-16;-0.403225
-0.137932;2.479e-16;-0.402723
-0.13742;2.47373e-16;-0.402211
-0.136945;2.46843e-16;-0.401689
-0.136505;2.46309e-16;-0.401158
-0.136099;2.45772e-16;-0.400617
-0.135727;2.45232e-16;-0.400068
-0.135387;2.44689e-16;-0.39951
-0.135078;2.44143e-16;-0.398943
-0.1348;2.43595e-16;-0.398369
-0.134551;2.43045e-16;-0.397786
-0.134331;2.42492e-16;-0.397196
-0.134138;2.41936e-16;-0.396597
-0.133973;2.41379e-16;-0.395991
-0.133834;2.40819e-16;-0.395378
-0.133721;2.40256e-16;-0.394756
-0.133632;2.39692e-16;-0.394127
-0.133568;2.39125e-16;-0.39349
-0.133528;2.38555e-16;-0.392845
-0.133511;2.37982e-16;-0.392191
-0.133517;2.37407e-16;-0.391529
-0.133545;2.36829e-16;-0.390857
-0.133595;2.36247e-16;-0.390177
-0.133668;2.35662e-16;-0.389487
-0.133761;2.35074e-16;-0.388787
-0.133876;2.34481e-16;-0.388077
-0.134012;2.33884e-16;-0.387356
-0.134168;2.33282e-16;-0.386623
-0.134345;2.32676e-16;-0.385879
-0.134543;2.32064e-16;-0.385122
-0.134761;2.31446e-16;-0.384352
-0.134999;2.30822e-16;-0.383568
-0.135257;2.30192e-16;-0.38277
-0.135535;2.29555e-16;-0.381956
-0.135833;2.28911e-16;-0.381128
-0.136151;2.2826e-16;-0.380283
-0.136488;2.276e-16;-0.379421
-0.136845;2.26932e-16;-0.378542
-0.137222;2.26256e-16;-0.377645
-0.137618;2.2557e-16;-0.37673
-0.138034;2.24875e-16;-0.375795
-0.138468;2.2417e-16;-0.374841
-0.138921;2.23456e-16;-0.373867
-0.139393;2.22731e-16;-0.372873
-0.139883;2.21996e-16;-0.371858
-0.140391;2.21251e-16;-0.370821
-0.140917;2.20495e-16;-0.369764
-0.14146;2.19728e-16;-0.368685
-0.142019;2.1895e-16;-0.367585
-0.142595;2.18162e-16;-0.366463
-0.143187;2.17362e-16;-0.36532
-0.143794;2.16552e-16;-0.364155
-0.144416;2.15731e-16;-0.362969
-0.145051;2.149e-16;-0.361761
-0.1457;2.14058e-16;-0.360533
-0.146362;2.13207e-16;-0.359285
-0.147036;2.12345e-16;-0.358016
-0.147721;2.11473e-16;-0.356727
-0.148416;2.10593e-16;-0.35542
-0.149121;2.09703e-16;-0.354093
-0.149836;2.08804e-16;-0.352749
-0.150558;2.07898e-16;-0.351387
-0.151288;2.06983e-16;-0.350008
-0.152024;2.06061e-16;-0.348614
-0.152766;2.05131e-16;-0.347203
-0.153514;2.04195e-16;-0.345778
-0.154265;2.03253e-16;-0.34434
-0.15502;2.02304e-16;-0.342887
-0.155778;2.01351e-16;-0.341423
-0.156538;2.00392e-16;-0.339946
-0.157299;1.99429e-16;-0.338459
-0.158061;1.98461e-16;-0.336962
-0.158823;1.9749e-16;-0.335455
-0.159585;1.96515e-16;-0.333939
-0.160345;1.95537e-16;-0.332415
-0.161104;1.94556e-16;-0.330884
-0.16186;1.93573e-16;-0.329345
-0.162614;1.92588e-16;-0.327801
-0.163364;1.91601e-16;-0.326251
-0.164111;1.90613e-16;-0.324696
-0.164853;1.89623e-16;-0.323137
-0.165591;1.88631e-16;-0.321573
-0.166324;1.87639e-16;-0.320005
-0.167052;1.86646e-16;-0.318434
-0.167774;1.85652e-16;-0.31686
-0.168491;1.84658e-16;-0.315284
-0.169202;1.83662e-16;-0.313704
-0.169906;1.82666e-16;-0.312122
-0.170604;1.81669e-16;-0.310538
-0.171296;1.80671e-16;-0.308951
-0.171981;1.79672e-16;-0.307362
-0.17266;1.78672e-16;-0.30577
-0.173331;1.7767e-16;-0.304176
-0.173996;1.76667e-16;-0.302578
-0.174654;1.75662e-16;-0.300978
-0.175305;1.74654e-16;-0.299374
-0.175949;1.73644e-16;-0.297766
-0.176586;1.72631e-16;-0.296154
-0.177216;1.71614e-16;-0.294537
-0.17784;1.70594e-16;-0.292916
-0.178456;1.6957e-16;-0.291288
-0.179066;1.6854e-16;-0.289654
-0.179669;1.67506e-16;-0.288013
-0.180265;1.66466e-16;-0.286365
-0.180854;1.65419e-16;-0.284708
-0.181437;1.64366e-16;-0.283043
-0.182013;1.63306e-16;-0.281368
-0.182582;1.62238e-16;-0.279683
-0.183145;1.61163e-16;-0.277987
-0.183701;1.60078e-16;-0.276279
-0.18425;1.58985e-16;-0.27456
-0.184793;1.57882e-16;-0.272828
-0.185329;1.5677e-16;-0.271083
-0.185858;1.55647e-16;-0.269325
-0.18638;1.54515e-16;-0.267552
-0.186895;1.53371e-16;-0.265765
-0.187403;1.52217e-16;-0.263963
-0.187903;1.51053e-16;-0.262147
-0.188397;1.49877e-16;-0.260315
-0.188883;1.4869e-16;-0.258469
-0.189361;1.47493e-16;-0.256607
-0.189831;1.46284e-16;-0.25473
-0.190293;1.45065e-16;-0.252838
-0.190747;1.43836e-16;-0.250931
-0.191192;1.42596e-16;-0.249009
-0.191629;1.41346e-16;-0.247074
-0.192057;1.40087e-16;-0.245125
-0.192476;1.38819e-16;-0.243162
-0.192885;1.37543e-16;-0.241187
-0.193285;1.36258e-16;-0.2392
-0.193676;1.34965e-16;-0.237202
-0.194057;1.33666e-16;-0.235193
-0.194427;1.3236e-16;-0.233175
-0.194788;1.31048e-16;-0.231147
-0.195139;1.29732e-16;-0.229111
-0.195479;1.2841e-16;-0.227068
-0.195809;1.27086e-16;-0.225019
-0.196128;1.25758e-16;-0.222964
-0.196437;1.24427e-16;-0.220905
-0.196736;1.23095e-16;-0.218843
-0.197024;1.21763e-16;-0.216778
-0.197302;1.2043e-16;-0.214711
-0.197569;1.19097e-16;-0.212644
-0.197826;1.17766e-16;-0.210577
-0.198073;1.16436e-16;-0.208511
-0.19831;1.15109e-16;-0.206448
-0.198537;1.13786e-16;-0.204387
-0.198754;1.12466e-16;-0.202331
-0.198962;1.1115e-16;-0.200279
-0.199161;1.0984e-16;-0.198233
-0.199351;1.08535e-16;-0.196193
-0.199533;1.07237e-16;-0.19416
-0.199706;1.05944e-16;-0.192135
-0.199871;1.04659e-16;-0.190118
-0.200029;1.03382e-16;-0.18811
-0.20018;1.02113e-16;-0.186112
-0.200324;1.00852e-16;-0.184124
-0.200462;9.95995e-17;-0.182147
-0.200595;9.83564e-17;-0.18018
-0.200722;9.71227e-17;-0.178225
-0.200844;9.58987e-17;-0.176282
-0.200962;9.46846e-17;-0.174351
-0.201076;9.34806e-17;-0.172432
-0.201188;9.2287e-17;-0.170525
-0.201297;9.11039e-17;-0.168631
-0.201404;8.99314e-17;-0.166749
-0.201509;8.87696e-17;-0.164881
-0.201614;8.76187e-17;-0.163025
-0.201719;8.64786e-17;-0.161182
-0.201824;8.53494e-17;-0.159351
-0.201931;8.4231e-17;-0.157533
-0.202039;8.31236e-17;-0.155728
-0.202149;8.2027e-17;-0.153935
-0.202262;8.09412e-17;-0.152154
-0.202379;7.98661e-17;-0.150385
-0.2025;7.88016e-17;-0.148627
-0.202626;7.77477e-17;-0.146881
-0.202756;7.67042e-17;-0.145146
-0.202893;7.5671e-17;-0.143421
-0.203035;7.4648e-17;-0.141707
-0.203184;7.3635e-17;-0.140004
-0.20334;7.26319e-17;-0.13831
-0.203504;7.16386e-17;-0.136626
-0.203675;7.06549e-17;-0.134951
-0.203855;6.96807e-17;-0.133286
-0.204042;6.87158e-17;-0.131629
-0.204238;6.77602e-17;-0.12998
-0.204443;6.68136e-17;-0.12834
-0.204657;6.5876e-17;-0.126709
-0.20488;6.49472e-17;-0.125085
-0.205111;6.40272e-17;-0.123469
-0.205352;6.31158e-17;-0.121861
-0.205601;6.2213e-17;-0.12026
-0.20586;6.13186e-17;-0.118667
-0.206127;6.04327e-17;-0.117081
-0.206402;5.95551e-17;-0.115503
-0.206686;5.86858e-17;-0.113933
-0.206978;5.78248e-17;-0.11237
-0.207277;5.6972e-17;-0.110815
-0.207584;5.61274e-17;-0.109268
-0.207898;5.5291e-17;-0.107729
-0.208218;5.44629e-17;-0.106199
-0.208545;5.36429e-17;-0.104676
-0.208878;5.28312e-17;-0.103162
-0.209216;5.20277e-17;-0.101657
-0.209559;5.12325e-17;-0.100161
-0.209906;5.04456e-17;-0.0986743
-0.210258;4.9667e-17;-0.0971972
-0.210613;4.88968e-17;-0.0957301
-0.210971;4.81349e-17;-0.0942731
-0.211332;4.73816e-17;-0.0928266
-0.211695;4.66367e-17;-0.0913909
-0.21206;4.59003e-17;-0.0899663
-0.212426;4.51725e-17;-0.0885531
-0.212793;4.44534e-17;-0.0871517
-0.21316;4.37429e-17;-0.0857623
-0.213527;4.3041e-17;-0.0843853
-0.213893;4.2348e-17;-0.0830209
-0.214258;4.16637e-17;-0.0816695
-0.214622;4.09882e-17;-0.0803314
-0.214984;4.03215e-17;-0.0790069
-0.215344;3.96637e-17;-0.0776962
-0.215701;3.90148e-17;-0.0763996
-0.216055;3.83748e-17;-0.0751174
-0.216406;3.77438e-17;-0.0738499
-0.216753;3.71216e-17;-0.0725973
-0.217096;3.65085e-17;-0.0713599
-0.217434;3.59043e-17;-0.0701378
-0.217768;3.53091e-17;-0.0689314
-0.218096;3.47228e-17;-0.0677408
-0.218419;3.41455e-17;-0.0665663
-0.218737;3.35772e-17;-0.0654081
-0.219048;3.30178e-17;-0.0642662
-0.219353;3.24674e-17;-0.0631411
-0.219652;3.19258e-17;-0.0620327
-0.219943;3.13932e-17;-0.0609413
-0.220228;3.08694e-17;-0.059867
-0.220505;3.03545e-17;-0.05881
-0.220774;2.98484e-17;-0.0577704
-0.221036;2.93511e-17;-0.0567484
-0.22129;2.88625e-17;-0.0557441
-0.221535;2.83827e-17;-0.0547576
-0.221771;2.79115e-17;-0.053789
-0.221999;2.74489e-17;-0.0528384
-0.222218;2.6995e-17;-0.0519059
-0.222428;2.65495e-17;-0.0509915
-0.222628;2.61126e-17;-0.0500954
-0.222819;2.5684e-17;-0.0492176
-0.223;2.52639e-17;-0.0483581
-0.223171;2.4852e-17;-0.0475171
-0.223333;2.44484e-17;-0.0466944
-0.223484;2.4053e-17;-0.0458901
-0.223625;2.36658e-17;-0.0451043
-0.223756;2.32866e-17;-0.0443368
-0.223876;2.29153e-17;-0.0435877
-0.223986;2.2552e-17;-0.0428569
-0.224086;2.21965e-17;-0.0421444
-0.224175;2.18488e-17;-0.04145
-0.224253;2.15088e-17;-0.0407737
-0.224322;2.11763e-17;-0.0401153
-0.22438;2.08514e-17;-0.0394748
-0.224428;2.05339e-17;-0.038852
-0.224466;2.02237e-17;-0.0382467
-0.224494;1.99208e-17;-0.0376587
-0.224512;1.9625e-17;-0.0370878
-0.22452;1.93362e-17;-0.0365338
-0.22452;1.90545e-17;-0.0359966
-0.22451;1.87795e-17;-0.0354757
-0.224491;1.85113e-17;-0.0349711
-0.224464;1.82498e-17;-0.0344823
-0.224428;1.79948e-17;-0.0340091
-0.224384;1.77463e-17;-0.0335512
-0.224333;1.75041e-17;-0.0331083
-0.224275;1.72681e-17;-0.0326801
-0.224209;1.70383e-17;-0.0322661
-0.224137;1.68145e-17;-0.0318662
-0.224059;1.65966e-17;-0.0314798
-0.223976;1.63845e-17;-0.0311067
-0.223887;1.61781e-17;-0.0307464
-0.223794;1.59774e-17;-0.0303986
-0.223697;1.57821e-17;-0.0300629
-0.223595;1.55923e-17;-0.0297389
-0.223491;1.54078e-17;-0.0294263
-0.223384;1.52285e-17;-0.0291245
-0.223275;1.50544e-17;-0.0288333
-0.223165;1.48853e-17;-0.0285521
-0.223053;1.47211e-17;-0.0282807
-0.222941;1.45618e-17;-0.0280185
-0.22283;1.44073e-17;-0.0277652
-0.222719;1.42576e-17;-0.0275203
-0.22261;1.41124e-17;-0.0272834
-0.222503;1.39719e-17;-0.0270542
-0.2224;1.38358e-17;-0.0268321
-0.222299;1.37042e-17;-0.0266168
-0.222204;1.3577e-17;-0.0264078
-0.222113;1.34541e-17;-0.0262047
-0.222028;1.33355e-17;-0.0260071
-0.221951;1.32212e-17;-0.0258145
-0.22188;1.3111e-17;-0.0256264
-0.221818;1.3005e-17;-0.0254425
-0.221766;1.29032e-17;-0.0252623
-0.221723;1.28055e-17;-0.0250853
-0.221692;1.27118e-17;-0.0249111
-0.221674;1.26223e-17;-0.0247392
-0.221668;1.25368e-17;-0.0245691
-0.221677;1.24555e-17;-0.0244004
-0.2217;1.23781e-17;-0.0242326
-0.221741;1.23049e-17;-0.0240652
-0.221799;1.22357e-17;-0.0238976
-0.221875;1.21707e-17;-0.0237295
-0.221971;1.21097e-17;-0.0235603
-0.222089;1.20529e-17;-0.0233894
-0.222229;1.20002e-17;-0.0232164
-0.222392;1.19517e-17;-0.0230407
-0.222579;1.19074e-17;-0.0228619
-0.222793;1.18673e-17;-0.0226793
-0.223034;1.18315e-17;-0.0224925
-0.223303;1.17999e-17;-0.0223008
-0.223602;1.17727e-17;-0.0221038
-0.223931;1.17497e-17;-0.0219009
-0.224292;1.17311e-17;-0.0216916
-0.224686;1.17169e-17;-0.0214753
-0.225114;1.1707e-17;-0.0212514
-0.225576;1.17015e-17;-0.0210196
-0.226075;1.17003e-17;-0.0207792
-0.22661;1.17035e-17;-0.0205296
-0.227183;1.17111e-17;-0.0202705
-0.227794;1.17229e-17;-0.0200014
-0.228443;1.1739e-17;-0.0197216
-0.229132;1.17593e-17;-0.0194309
-0.22986;1.17838e-17;-0.0191287
-0.230628;1.18125e-17;-0.0188146
-0.231436;1.18451e-17;-0.0184882
-0.232284;1.18817e-17;-0.0181492
-0.233172;1.19221e-17;-0.0177972
-0.234099;1.19662e-17;-0.0174318
-0.235066;1.2014e-17;-0.0170528
-0.236072;1.20653e-17;-0.0166598
-0.237117;1.21199e-17;-0.0162528
-0.238199;1.21777e-17;-0.0158313
-0.239318;1.22386e-17;-0.0153954
-0.240474;1.23024e-17;-0.0149447
-0.241665;1.2369e-17;-0.0144793
-0.24289;1.24381e-17;-0.013999
-0.244149;1.25097e-17;-0.0135037
-0.24544;1.25835e-17;-0.0129935
-0.246761;1.26594e-17;-0.0124684
-0.248113;1.27372e-17;-0.0119284
-0.249493;1.28167e-17;-0.0113735
-0.250899;1.28977e-17;-0.010804
-0.252332;1.29802e-17;-0.0102199
-0.253788;1.30639e-17;-0.00962138
-0.255268;1.31486e-17;-0.00900863
-0.256769;1.32342e-17;-0.00838186
-0.25829;1.33206e-17;-0.0077413
-0.259829;1.34076e-17;-0.0070872
-0.261386;1.3495e-17;-0.00641985
-0.262959;1.35828e-17;-0.00573953
-0.264546;1.36708e-17;-0.00504654
-0.266146;1.37589e-17;-0.00434122
-0.267758;1.38469e-17;-0.00362388
-0.269382;1.39349e-17;-0.00289488
-0.271014;1.40226e-17;-0.00215455
-0.272655;1.41101e-17;-0.00140326
-0.274303;1.41972e-17;-0.000641357
-0.275958;1.42839e-17;0.000130799
-0.277618;1.43701e-17;0.000912853
-0.279282;1.44558e-17;0.00170445
-0.28095;1.45409e-17;0.00250525
-0.28262;1.46255e-17;0.00331491
-0.284293;1.47094e-17;0.00413311
-0.285967;1.47928e-17;0.00495952
-0.287642;1.48755e-17;0.00579385
-0.289318;1.49577e-17;0.00663581
-0.290993;1.50392e-17;0.00748514
-0.292668;1.51202e-17;0.00834157
-0.294343;1.52007e-17;0.0092049
-0.296016;1.52807e-17;0.0100749
-0.297688;1.53602e-17;0.0109514
-0.299359;1.54393e-17;0.0118343
-0.301029;1.55181e-17;0.0127233
-0.302698;1.55966e-17;0.0136185
-0.304365;1.56749e-17;0.0145197
-0.306032;1.57531e-17;0.0154269
-0.307698;1.58311e-17;0.01634
-0.309363;1.59092e-17;0.0172591
-0.311028;1.59874e-17;0.0181842
-0.312693;1.60657e-17;0.0191153
-0.314359;1.61442e-17;0.0200525
-0.316025;1.62231e-17;0.0209959
-0.317692;1.63023e-17;0.0219457
-0.319361;1.6382e-17;0.0229019
-0.321032;1.64622e-17;0.0238647
-0.322705;1.65431e-17;0.0248343
-0.324381;1.66246e-17;0.0258108
-0.32606;1.67068e-17;0.0267945
-0.327742;1.67899e-17;0.0277855
-0.329428;1.68737e-17;0.028784
-0.331118;1.69585e-17;0.0297902
-0.332812;1.70441e-17;0.0308043
-0.33451;1.71307e-17;0.0318265
-0.336214;1.72182e-17;0.0328569
