X,Y,Z
-0.3616889009405421,0.20249999999999996,-0.24557270093998412
-0.3634226408405693,0.20249999999999996,-0.2409340956104322
-0.3650401926359295,0.20249999999999996,-0.23633593416701779
-0.36608764674433203,0.20249999999999996,-0.23246182864894707
-0.3665354485841487,0.20249999999999996,-0.2294748640404052
-0.36687354100467107,0.20249999999999996,-0.22678911127885093
-0.3673867298232714,0.20249999999999996,-0.22407181703926105
-0.36787619001993727,0.20249999999999996,-0.22129640989392105
-0.3681679280382327,0.20249999999999996,-0.21832602743041324
-0.368296244828914,0.20249999999999996,-0.21513182317640647
-0.36825864873726033,0.20249999999999996,-0.21163591652638963
-0.3679732089476505,0.20249999999999996,-0.20779216223698108
-0.3675384917418964,0.20249999999999996,-0.20361107212705015
-0.3670419378813653,0.20249999999999996,-0.19908970548868063
-0.36638980164182156,0.20249999999999996,-0.19425054947296408
-0.36559929688633463,0.20249999999999996,-0.18912437426661535
-0.3647772763830323,0.20249999999999996,-0.18371212161849948
-0.36392441185390567,0.20249999999999996,-0.17804002198215474
-0.362964969761154,0.20249999999999996,-0.17213701977171303
-0.3619103842572846,0.20249999999999996,-0.1660085794107799
-0.36075858618205553,0.20249999999999996,-0.15963701110232648
-0.35947877393966804,0.20249999999999996,-0.15304226254841113
-0.3580735482057069,0.20249999999999996,-0.14631641983390087
-0.35649883174247066,0.20249999999999999,-0.13947227242046145
-0.3546957398342932,0.20249999999999999,-0.1325795639230118
-0.35270048126353315,0.20249999999999999,-0.12576239342576817
-0.35061864047034996,0.20249999999999999,-0.11901239291499116
-0.34856636588353235,0.20249999999999999,-0.1123317957410567
-0.3464559970389588,0.20249999999999999,-0.1057425094649651
-0.3443267731417277,0.20249999999999999,-0.09927591420735951
-0.3423260043030929,0.20249999999999999,-0.09294079853227558
-0.3404497856746069,0.20249999999999999,-0.0867200600962924
-0.33875876437542296,0.20249999999999999,-0.08059122217882858
-0.3372848957725825,0.20249999999999999,-0.07453067099326713
-0.3360059024227611,0.20249999999999999,-0.06858475872144437
-0.33499476428307423,0.20249999999999999,-0.06275747031370915
-0.3342957783796365,0.20249999999999999,-0.05702414119413052
-0.3338492434723954,0.20249999999999999,-0.05141796002277485
-0.3336768690246984,0.20249999999999999,-0.04590283284619509
-0.3339003111290414,0.20249999999999999,-0.04046019477038498
-0.33453986836930993,0.20249999999999999,-0.035086636535618665
-0.33558741394892877,0.20249999999999999,-0.029810976809762857
-0.3370445596180198,0.20249999999999999,-0.024678969523762112
-0.3389491891764014,0.20249999999999999,-0.019697685445500435
-0.3415152953097631,0.20249999999999999,-0.014801549833218297
-0.34486478296853224,0.20249999999999999,-0.009889594277197433
-0.3490614401320685,0.20249999999999999,-0.004927337390756528
-0.35414801362407355,0.20249999999999999,0.000147875455581703
-0.3600073006019718,0.20249999999999999,0.005378391363063589
-0.36654761894264587,0.20249999999999999,0.010735413703517938
-0.37379545677491904,0.20249999999999999,0.01622477917556843
-0.38150179235806186,0.20249999999999999,0.02171224595671932
-0.3894183954425876,0.20249999999999999,0.02696724062415916
-0.3975415702678127,0.20249999999999999,0.03192563429275337
-0.40581987774906714,0.20249999999999999,0.036690768088773265
-0.414265508289905,0.20249999999999999,0.04134508728776305
-0.4228001355846329,0.20249999999999999,0.04586204393192486
-0.4312082028164126,0.20249999999999999,0.04997258560723293
-0.4393016048807917,0.20249999999999999,0.053417457197546314
-0.44692957347376694,0.20249999999999999,0.056032585639759505
-0.4540519326021826,0.20249999999999999,0.05769072014742738
-0.460519916186451,0.20249999999999999,0.05829963197569049
-0.46626673757443565,0.20249999999999999,0.05786999168884202
-0.4715724036500787,0.20249999999999999,0.05681424494617991
-0.4766532198918323,0.20249999999999999,0.05546525483367219
-0.48140134897944836,0.20249999999999999,0.05373430862505063
-0.4858910387556088,0.20249999999999999,0.051747597005036644
-0.49018641027029874,0.20249999999999999,0.04957430406888977
-0.4942350574175981,0.20249999999999999,0.04704150963954873
