X,Y,Z
-0.6688093349445539,0.24499999999999997,-0.10242208597627167
-0.6681075806023462,0.24499999999999997,-0.10154365225672263
-0.6673901914318296,0.24499999999999997,-0.10068773072714995
-0.6666875874715599,0.24499999999999997,-0.09999123350490341
-0.666070074787904,0.24499999999999997,-0.0994899681510282
-0.6655705145401418,0.24499999999999997,-0.0990805889932396
-0.6650853938091367,0.24499999999999997,-0.09869320259362044
-0.6645094385956416,0.24499999999999997,-0.0983171568017604
-0.663832104761342,0.24499999999999997,-0.09792225385456282
-0.6630486787183454,0.24499999999999994,-0.09747954812942392
-0.6620886335770991,0.24499999999999994,-0.09700893733917157
-0.6608777615338342,0.24499999999999994,-0.0965182988762717
-0.6594301052246158,0.24499999999999994,-0.09601148222771388
-0.6577649163608422,0.24499999999999994,-0.09547942094615838
-0.6558503905138953,0.24499999999999994,-0.09490037280749661
-0.6537062310863305,0.24499999999999994,-0.09423379208833907
-0.6514322291803698,0.24499999999999994,-0.0934155675659269
-0.6490883543223612,0.24499999999999994,-0.0924064038653423
-0.6466716726906493,0.24499999999999994,-0.0912113815497585
-0.6441640067425553,0.24499999999999994,-0.08986324299514845
-0.6415509758776092,0.24499999999999994,-0.08837703545502582
-0.6388483532329025,0.24499999999999994,-0.0867461989350477
-0.6360716488976343,0.24499999999999994,-0.08498173987271462
-0.6331925433388166,0.24499999999999994,-0.08312013610025987
-0.6302120583557446,0.24499999999999994,-0.08114660197352128
-0.6271822532648087,0.24499999999999994,-0.07902611895237088
-0.6241140160157124,0.24499999999999994,-0.07674959322971886
-0.6209847268041777,0.24499999999999994,-0.074280086624324
-0.6178065210856615,0.24499999999999994,-0.07162173928396934
-0.6146190058669009,0.24499999999999994,-0.06879350787167768
-0.6114046464213247,0.24499999999999994,-0.06575547861025974
-0.6081941148242114,0.24499999999999994,-0.06250653096552847
-0.6049043636843064,0.24499999999999994,-0.05915371453158014
-0.6013896452476564,0.24499999999999994,-0.05577971996249573
-0.5976831405861351,0.24499999999999994,-0.05237493286020972
-0.5937460784070758,0.24499999999999994,-0.048948287090007564
-0.589432913663303,0.24499999999999994,-0.04555660507406564
-0.5847782133999326,0.24499999999999994,-0.0421988352348088
-0.580008998693692,0.24499999999999994,-0.03873792112798316
-0.5752185591445091,0.24499999999999994,-0.035083670407042744
-0.5704262083324785,0.24499999999999994,-0.031270379823086364
-0.5657697559568992,0.24499999999999994,-0.027303962933249465
-0.561329159146748,0.24499999999999994,-0.023142717661397694
-0.5570220577399655,0.24499999999999994,-0.018867206013643972
-0.552738673629739,0.24499999999999994,-0.014630607088376657
-0.5484471714028605,0.24499999999999994,-0.010436154790542246
-0.5442233494732043,0.24499999999999994,-0.006263488717868804
-0.5400882164600262,0.24499999999999997,-0.00218222233383078
-0.5360389259620187,0.24499999999999997,0.0017735458967273743
-0.532163919797948,0.24499999999999997,0.005648259299353087
-0.5284443883952314,0.24499999999999997,0.009444679723452282
-0.5248175010932026,0.24499999999999997,0.01312080055293402
-0.5212879103412846,0.24499999999999997,0.01667116698796528
-0.5178684875255507,0.24499999999999997,0.020112714756904765
-0.5147490113885463,0.24499999999999997,0.02354937214379102
-0.5121650626164428,0.24499999999999997,0.027113807376763444
-0.5101245247667425,0.24499999999999997,0.030832568242103953
-0.5085285908689465,0.24499999999999997,0.03461275979232681
-0.5073494061979982,0.24499999999999997,0.038419406496978725
-0.5065589705032658,0.24499999999999997,0.04223915384469673
-0.50606812449244,0.24499999999999997,0.04596684045449281
-0.5057761847833349,0.24499999999999997,0.049513012883912993
-0.5057442414972133,0.24499999999999997,0.05291194830884294
-0.5061314484631723,0.24499999999999997,0.0562636940499206
-0.5070187408791116,0.24499999999999997,0.0596505737605407
-0.5082560970057045,0.24499999999999997,0.06297078157489308
-0.5096377159162829,0.24499999999999997,0.06607267464932573
