X,Y,Z
-0.7287945312489764,0.2099999999999999,-0.16228512416011098
-0.7283361195534241,0.2099999999999999,-0.15886610052801922
-0.7278893633996746,0.2099999999999999,-0.1555513300550219
-0.7276761462054443,0.2099999999999999,-0.15302616277627454
-0.7277395155655662,0.2099999999999999,-0.15138248798224999
-0.7278703047351818,0.2099999999999999,-0.14995191813706382
-0.7279577699966551,0.2099999999999999,-0.14844484824404872
-0.7280450054398256,0.2099999999999999,-0.14694331689673873
-0.7280925367123442,0.2099999999999999,-0.14512737901363287
-0.7281285286671457,0.2099999999999999,-0.1429416101335888
-0.7280519178035872,0.2099999999999999,-0.14043468524214722
-0.7276978199519064,0.2099999999999999,-0.1376434199558599
-0.7271084592659646,0.2099999999999999,-0.13455179681850032
-0.7263528803680221,0.2099999999999999,-0.13087304914185757
-0.7254073998606383,0.2099999999999999,-0.12655076544238614
-0.7241974170371437,0.2099999999999999,-0.12165732507030311
-0.7226829133155459,0.2099999999999999,-0.11613647049252598
-0.7208476636689152,0.2099999999999999,-0.10996501763295496
-0.7186807818694856,0.2099999999999999,-0.10308031250082637
-0.7161937919114608,0.20999999999999994,-0.09542428113309659
-0.7132936010527031,0.20999999999999994,-0.08706598099610169
-0.7098682616907409,0.20999999999999994,-0.07818134593441359
-0.7059415081962526,0.20999999999999994,-0.06868485178364957
-0.701301827409593,0.20999999999999994,-0.05892978690247941
-0.695700322011319,0.20999999999999994,-0.04943968461343512
-0.6891356539647766,0.20999999999999994,-0.04016300787234216
-0.681636149147555,0.20999999999999994,-0.03126468163521706
-0.6731377732910202,0.20999999999999994,-0.022985813150172507
-0.6635988982494473,0.20999999999999994,-0.015380781480692579
-0.653124709949558,0.20999999999999994,-0.008317343778982439
-0.641728499274848,0.20999999999999994,-0.001776268064447875
-0.6295181954526927,0.20999999999999994,0.0041281917436717525
-0.6165720486945108,0.20999999999999994,0.009444032411011702
-0.6029102953401051,0.20999999999999994,0.01409558375049684
-0.5887166360562911,0.20999999999999994,0.018151420495612677
-0.5739053080583854,0.20999999999999994,0.021622973120606737
-0.5585599256018734,0.20999999999999994,0.024416580248939723
-0.5429593108746003,0.20999999999999994,0.026645059209121982
-0.5272265901239678,0.20999999999999994,0.028414443719245702
-0.5111216160950272,0.20999999999999996,0.029502147725459546
-0.49449089130068374,0.20999999999999996,0.029820246993948973
-0.4781476788371011,0.20999999999999996,0.030108358533874613
-0.4626142603269976,0.20999999999999996,0.030815970494651998
-0.44754232758531287,0.20999999999999996,0.0316428031623702
-0.43287291411025364,0.20999999999999996,0.03247739241365255
-0.41892906816838155,0.20999999999999996,0.03352749614397332
-0.4057413907367487,0.20999999999999996,0.03486627006960548
-0.3932381688832802,0.20999999999999996,0.03639032923751223
-0.3815067488273537,0.20999999999999996,0.038112996860092285
-0.37076622553758465,0.20999999999999996,0.04040241093511404
-0.36109567801159825,0.20999999999999996,0.04346484261305125
-0.35254255656856653,0.20999999999999996,0.04729334055149023
-0.34510600811792114,0.20999999999999996,0.052052489088407955
-0.3387981681445824,0.20999999999999996,0.05789992628799581
-0.333761468383341,0.20999999999999996,0.06502161846508862
-0.3299041508189466,0.20999999999999996,0.07367074834322293
-0.32702429730918287,0.20999999999999996,0.08377293665120944
-0.3249632114452014,0.20999999999999996,0.09501639978447023
-0.3234705828073382,0.20999999999999996,0.10720321941790988
-0.3222787120755568,0.20999999999999996,0.1200899483022869
-0.321413248244573,0.20999999999999996,0.13350721144466066
-0.3209397779736738,0.20999999999999996,0.1474307970971079
-0.3209724961191466,0.20999999999999996,0.1618814119788017
-0.32164169706902157,0.20999999999999996,0.17691249781799046
-0.3228549045085859,0.20999999999999996,0.1924161498384937
-0.32465299504764955,0.20999999999999996,0.2080538809107551
-0.3270261100916727,0.20999999999999996,0.22358966380026965
-0.32987199223721053,0.20999999999999996,0.239112971276086
-0.3333204335838563,0.20999999999999996,0.2546789061051353
-0.33747171029870626,0.20999999999999996,0.2703591372782246
-0.3423914510377304,0.21,0.2858562038621742
-0.34805599508539364,0.21,0.3008171460720773
-0.3544782064501003,0.21,0.3154213762879298
-0.3616754709986558,0.21,0.3297146365912584
-0.369549232426857,0.21,0.34375126061920813
-0.37786814946738334,0.21,0.35734548447593206
-0.3862594944146821,0.21,0.3700505224383944
-0.39461595120935733,0.21,0.38178903224597127
-0.4031701626911729,0.21,0.39248290606336755
-0.412125227977693,0.21,0.40224771029994444
-0.4214487968594681,0.21,0.41124368110442006
-0.43100706644293274,0.21,0.4193180299438084
-0.4407909946628309,0.21,0.426051641380527
-0.45047893413548523,0.21,0.43162410443631954
-0.4597127898346421,0.21,0.4367976276623402
-0.4684953512340324,0.21,0.44181094036246016
-0.4767578432975371,0.21,0.4463576220032788
-0.484485078946016,0.21,0.450134529766642
-0.4916905466064684,0.20999999999999996,0.45298799497594877
-0.4982780459194607,0.20999999999999996,0.45505991857089845
-0.5043031532122229,0.20999999999999996,0.4565889155612508
-0.5099055235829136,0.20999999999999996,0.45737570008412154
-0.5151527672245677,0.20999999999999996,0.457102108893623
-0.5200206085844079,0.20999999999999996,0.45576313842780014
-0.5243761522342276,0.20999999999999996,0.4536699640631024
-0.5282106580273331,0.20999999999999996,0.4509730658818081
-0.531586662190274,0.20999999999999996,0.44776947589264227
-0.5345416563557016,0.20999999999999996,0.4442389057338086
