-3.765200791057581320e-01,-5.966288033382974252e-17,-2.453403761445706044e-01
-3.789534520592605094e-01,-5.899576773090066675e-17,-2.405341691293691464e-01
-3.812806208053524659e-01,-5.832193258036526753e-17,-2.357603327752573197e-01
-3.829180741069281857e-01,-5.768347353228794698e-17,-2.317644032345237970e-01
-3.837206724042768191e-01,-5.708917490227291083e-17,-2.287462254619449797e-01
-3.842469514311374068e-01,-5.653101473267845185e-17,-2.261330526372691274e-01
-3.848706401371939645e-01,-5.601582833142402648e-17,-2.235832741238217292e-01
-3.855274422359309949e-01,-5.553158122281058841e-17,-2.211122505681015482e-01
-3.862071723371212073e-01,-5.504195408917965419e-17,-2.185803437047322828e-01
-3.869524092208203592e-01,-5.453333339208052550e-17,-2.158885002336701775e-01
-3.875998414611278031e-01,-5.395537181215698674e-17,-2.130114588556446531e-01
-3.881345564607835974e-01,-5.330003728931915615e-17,-2.099299277993551538e-01
-3.886354255647572753e-01,-5.257275270797030368e-17,-2.065783139127136958e-01
-3.889653410520694798e-01,-5.172448990065701858e-17,-2.028993884525622793e-01
-3.890745605120402018e-01,-5.075054686170994220e-17,-1.989181869127858437e-01
-3.890667304089549527e-01,-4.967637217970118604e-17,-1.946164519103601442e-01
-3.890320079936425146e-01,-4.852821365689742591e-17,-1.899948768839228030e-01
-3.888740980232891498e-01,-4.727890559953446773e-17,-1.850488466131058884e-01
-3.884686849677002618e-01,-4.589148987715487112e-17,-1.797613517821241014e-01
-3.878306526142968891e-01,-4.437787000154084969e-17,-1.741552704341630120e-01
-3.869998949522847065e-01,-4.274679070097141262e-17,-1.682230218569807645e-01
-3.859042272401064788e-01,-4.097542173937240249e-17,-1.619388030127303091e-01
-3.846218432675112542e-01,-3.909524041259436043e-17,-1.553269787723844664e-01
-3.832318977709613939e-01,-3.713522918144545838e-17,-1.483972512790663056e-01
-3.815659484730466455e-01,-3.506228748023304794e-17,-1.411653317722879886e-01
-3.808671194613276745e-01,-3.319617201231353056e-17,-1.336390431721362626e-01
-3.802990340799883295e-01,-3.158245250324553609e-17,-1.270683851160656075e-01
-3.784219753656832275e-01,-2.969298255081580094e-17,-1.206457732974635655e-01
-3.754386386790479757e-01,-2.735101499763224854e-17,-1.132617455835374654e-01
