6.543389996483595894e+01,8.671765417650475172e+01,1.783625765923878959e+01
6.490502947293113323e+01,8.625801416764080898e+01,1.760955570902242684e+01
6.446069978118345034e+01,8.588150684133995583e+01,1.741443978535956205e+01
6.423602274243015131e+01,8.571839159014211873e+01,1.730709982829056770e+01
6.411214994548669210e+01,8.563986613007249105e+01,1.726477208778959138e+01
6.401344982844531728e+01,8.556158960044072614e+01,1.726226597558780895e+01
6.395314201696805867e+01,8.550446363795295213e+01,1.725971275671772176e+01
6.391997775346846566e+01,8.546008338573469132e+01,1.724887068776859778e+01
6.388651694809203008e+01,8.540203176333982071e+01,1.726493959837969427e+01
6.384074887537082788e+01,8.530830145236461703e+01,1.730308264596769519e+01
6.379959717291699661e+01,8.520376179165789665e+01,1.734863426817286935e+01
6.374594943576256156e+01,8.509147568655180294e+01,1.738980659487253178e+01
6.368160957718198034e+01,8.497703420714634603e+01,1.743723476969480402e+01
6.359986688031709434e+01,8.485022955948451795e+01,1.747578698656828777e+01
6.350930437524097272e+01,8.471339322739522970e+01,1.750918507600736262e+01
6.339252528631602956e+01,8.453999910723165101e+01,1.754502409999489032e+01
6.324866508546877952e+01,8.432987641514156962e+01,1.759943853545808068e+01
6.306733711157989575e+01,8.408184363256600591e+01,1.764743990077197822e+01
6.284989763540066576e+01,8.379841954370930068e+01,1.769234059350938182e+01
6.257851486824923626e+01,8.348705704713115949e+01,1.772606554920991329e+01
6.226308911899162268e+01,8.315860706769227306e+01,1.776633551268648148e+01
6.191641678184149100e+01,8.282252758062993792e+01,1.784891236739890630e+01
6.154776365283505868e+01,8.248630380021840836e+01,1.798256021322420040e+01
6.117512294471865175e+01,8.212067100218055771e+01,1.813938325548174646e+01
6.077740809132924937e+01,8.172372156841960589e+01,1.828753674062799917e+01
6.034016594403793476e+01,8.129747551059352872e+01,1.845208492203165918e+01
5.984512229139230755e+01,8.081426479457923051e+01,1.868002241304229116e+01
5.931184822732950579e+01,8.024646095548085611e+01,1.895196613630913518e+01
5.873786756760280525e+01,7.963058924998225052e+01,1.921908062943764151e+01
5.812224019649563189e+01,7.893642009098579138e+01,1.953355262319756847e+01
5.745712393292018305e+01,7.811400816707090655e+01,1.994001965004869348e+01
5.674167585777392731e+01,7.710948738122694124e+01,2.040859393017127843e+01
5.581115545492550467e+01,7.587206716123469619e+01,2.095446333124985472e+01
5.472802582759392465e+01,7.455316292811151868e+01,2.158190536667941473e+01
5.357806058478875855e+01,7.318397061899094069e+01,2.223420701487097162e+01
5.237073517627840857e+01,7.176323436752890927e+01,2.287812871674659831e+01
5.109362523886242968e+01,7.029286528787648081e+01,2.347718075133894189e+01
4.975764726487085454e+01,6.875803991668566084e+01,2.408775340566307577e+01
4.835296182239877538e+01,6.711735226330165460e+01,2.476931846419895322e+01
4.687842448750274826e+01,6.535970317460264312e+01,2.556475367855106384e+01
4.532619476317795915e+01,6.348627201855376256e+01,2.648890051936997025e+01
4.369316717204548439e+01,6.148523368188627813e+01,2.758163515419660783e+01
4.198975651838012624e+01,5.936927013857187063e+01,2.884621425767117842e+01
4.021988893877560400e+01,5.718093047433917775e+01,3.023220363455479287e+01
3.836791964470000238e+01,5.496169534843109972e+01,3.167462477413808131e+01
3.641212743581596101e+01,5.271004616423152100e+01,3.321382128019365609e+01
3.437563815316075733e+01,5.035707765239421718e+01,3.494249415232692968e+01
3.229733588947710388e+01,4.785847864343618596e+01,3.693479774418141659e+01
3.022592370654105309e+01,4.526798368565481212e+01,3.913060827906443961e+01
2.813998916888189328e+01,4.263906421375131828e+01,4.145681615059690728e+01
2.599593197092617203e+01,3.997353376301117578e+01,4.396937177963412324e+01
2.381745489495007817e+01,3.726757918830251270e+01,4.668217343249892792e+01
2.165444463312309153e+01,3.454479154400235785e+01,4.958658343113400235e+01
1.950813971048942719e+01,3.180577369633390816e+01,5.270849232503501725e+01
1.744890734418867950e+01,2.912301842272497510e+01,5.593080482469544989e+01
1.553833162476356478e+01,2.652868585634094956e+01,5.914886953951148740e+01
1.372993975598912719e+01,2.400448136064178328e+01,6.238550418741203885e+01
1.200302770113582795e+01,2.157248935777977650e+01,6.558831961331134153e+01
1.040388781868735002e+01,1.927040271558510298e+01,6.867577041494914170e+01
8.939083540252934057e+00,1.707762443377194828e+01,7.168286522794439009e+01
7.618412340154754325e+00,1.499316049882464874e+01,7.463117458857436759e+01
6.408566347068336277e+00,1.297225112205757824e+01,7.761132577006536337e+01
5.293387148507251005e+00,1.100977587188948448e+01,8.065372403435090121e+01
4.224716542942456243e+00,9.177634545842103364e+00,8.361466691523854422e+01
3.183654344547522275e+00,7.462159819083336032e+00,8.655450287664105247e+01
2.197987124339242371e+00,5.785987066527408018e+00,8.960911158563568790e+01
1.264966559776083299e+00,4.137266579079090789e+00,9.286678577990008421e+01
3.348768728559661234e-01,2.496343702187861169e+00,9.646868208594180771e+01
-5.426800731993997040e-01,8.542634977724227197e-01,1.004591647309413531e+02
-1.317960260550154805e+00,-8.179532473119236480e-01,1.049446614406559775e+02
-1.997502416782636958e+00,-2.476510766944878483e+00,1.097799037983262451e+02
-2.549503615964475056e+00,-4.045599793192816485e+00,1.147030993252077451e+02
-2.943897124129370990e+00,-5.452255133027899880e+00,1.193304748592009759e+02
-3.224217086765182483e+00,-6.617817382996986630e+00,1.232280302507114982e+02
-3.462020931457451045e+00,-7.472917079126455420e+00,1.260276141696200796e+02
-3.714623430587552289e+00,-8.046276230777836602e+00,1.278110125185920225e+02
-4.023064732271302013e+00,-8.373974150485027579e+00,1.288217900175774275e+02
